GENE_a	GENE_b	ID_a	ID_b	AC_a	AC_b	pubmedID	resource 
VCP	NUAK1	TERA_HUMAN	NUAK1_HUMAN	P55072	O60285	16306228	APID
USP9X	NUAK1	USP9X_HUMAN	NUAK1_HUMAN	Q93008	O60285	16306228	IntAct
ACVR1	NUAK2	ACVR1_HUMAN	NUAK2_HUMAN	Q04771	Q9H093	20482850;15761153	Reactome_Fls;APID
HSP90AB1	NUAK2	HS90B_HUMAN	NUAK2_HUMAN	P08238	Q9H093	22939624	IntAct
NUAK1	NUAK2	NUAK1_HUMAN	NUAK2_HUMAN	O60285	Q9H093	20482850	Reactome_Fls
NUAK2	CDC37	NUAK2_HUMAN	CDC37_HUMAN	Q9H093	Q16543	16306228	IntAct;APID
NUAK2	HSP90AA1	NUAK2_HUMAN	HS90A_HUMAN	Q9H093	P07900	16306228	IntAct;APID
NUAK2	NUAK1	NUAK2_HUMAN	NUAK1_HUMAN	Q9H093	O60285	16306228	APID
NUAK2	SMAD4	NUAK2_HUMAN	SMAD4_HUMAN	Q9H093	Q13485	15761153	iRefIndex
SMAD2	NUAK2	SMAD2_HUMAN	NUAK2_HUMAN	Q15796	Q9H093	15761153;15657099	iRefIndex;APID
SMAD4	NUAK2	SMAD4_HUMAN	NUAK2_HUMAN	Q13485	Q9H093	15761153;15657099	iRefIndex;APID
TGFBR1	NUAK2	TGFR1_HUMAN	NUAK2_HUMAN	P36897	Q9H093	20482850;15761153;15657099	Reactome_Fls;iRefIndex;APID
A2M	OBSCN	A2MG_HUMAN	OBSCN_HUMAN	P01023	Q5VST9	17367534	Reactome
ABR	OBSCN	ABR_HUMAN	OBSCN_HUMAN	Q12979	Q5VST9	17367534	Reactome
ANK1	OBSCN	ANK1_HUMAN	OBSCN_HUMAN	P16157	Q5VST9	16962094;15657099;12631729;12527750	UniProt;MINT;iRefIndex;IntAct;APID
ARAP1	OBSCN	ARAP1_HUMAN	OBSCN_HUMAN	Q96P48	Q5VST9	17367534	Reactome
ARHGEF1	OBSCN	ARHG1_HUMAN	OBSCN_HUMAN	Q92888	Q5VST9	17367534	Reactome
ARHGEF12	OBSCN	ARHGC_HUMAN	OBSCN_HUMAN	Q9NZN5	Q5VST9	17367534	Reactome
BCR	OBSCN	BCR_HUMAN	OBSCN_HUMAN	P11274	Q5VST9	17367534	Reactome
CALM1	OBSCN	CALM_HUMAN	OBSCN_HUMAN	P62158	Q5VST9	11448995	APID
CALM2	OBSCN	CALM_HUMAN	OBSCN_HUMAN	P62158	Q5VST9	11448995	APID
CALM3	OBSCN	CALM_HUMAN	OBSCN_HUMAN	P62158	Q5VST9	11448995	APID
CDC42	OBSCN	CDC42_HUMAN	OBSCN_HUMAN	P60953	Q5VST9	20482850;17367534	Reactome_Fls;Reactome
CHN1	OBSCN	CHIN_HUMAN	OBSCN_HUMAN	P15882	Q5VST9	17367534	Reactome
CHN2	OBSCN	CHIO_HUMAN	OBSCN_HUMAN	P52757	Q5VST9	17367534	Reactome
TRIP10	OBSCN	CIP4_HUMAN	OBSCN_HUMAN	Q15642	Q5VST9	17367534	Reactome
FAM13A	OBSCN	FA13A_HUMAN	OBSCN_HUMAN	O94988	Q5VST9	17367534	Reactome
FAM13B	OBSCN	FA13B_HUMAN	OBSCN_HUMAN	Q9NYF5	Q5VST9	17367534	Reactome
G3BP2	OBSCN	G3BP2_HUMAN	OBSCN_HUMAN	Q9UN86	Q5VST9	17367534	Reactome
GLI1	OBSCN	GLI1_HUMAN	OBSCN_HUMAN	P08151	Q5VST9	20482850	Reactome_Fls
GLI2	OBSCN	GLI2_HUMAN	OBSCN_HUMAN	P10070	Q5VST9	20482850	Reactome_Fls
GNA12	OBSCN	GNA12_HUMAN	OBSCN_HUMAN	Q03113	Q5VST9	17367534	Reactome
GNA13	OBSCN	GNA13_HUMAN	OBSCN_HUMAN	Q14344	Q5VST9	17367534	Reactome
INPP5B	OBSCN	I5P2_HUMAN	OBSCN_HUMAN	P32019	Q5VST9	17367534	Reactome
KALRN	OBSCN	KALRN_HUMAN	OBSCN_HUMAN	O60229	Q5VST9	17367534	Reactome
RHOT1	OBSCN	MIRO1_HUMAN	OBSCN_HUMAN	Q8IXI2	Q5VST9	17367534	Reactome
RHOT2	OBSCN	MIRO2_HUMAN	OBSCN_HUMAN	Q8IXI1	Q5VST9	17367534	Reactome
MYC	OBSCN	MYC_HUMAN	OBSCN_HUMAN	P01106	Q5VST9	21150319	IntAct
MYH2	OBSCN	MYH2_HUMAN	OBSCN_HUMAN	Q9UKX2	Q5VST9	15013951	APID
MYO9B	OBSCN	MYO9B_HUMAN	OBSCN_HUMAN	Q13459	Q5VST9	17367534	Reactome
OBSCN	ANK1	OBSCN_HUMAN	ANK1_HUMAN	Q5VST9	P16157	12527750	UniProt;MINT;iRefIndex
OBSCN	ANK2	OBSCN_HUMAN	ANK2_HUMAN	Q5VST9	Q01484	12527750	UniProt;iRefIndex
OBSCN	ARAP2	OBSCN_HUMAN	ARAP2_HUMAN	Q5VST9	Q8WZ64	17367534	Reactome
OBSCN	ARAP3	OBSCN_HUMAN	ARAP3_HUMAN	Q5VST9	Q8WWN8	17367534	Reactome
OBSCN	CALM1	OBSCN_HUMAN	CALM_HUMAN	Q5VST9	P62158	11448995	UniProt
OBSCN	CALM2	OBSCN_HUMAN	CALM_HUMAN	Q5VST9	P62158	11448995	UniProt
OBSCN	CALM3	OBSCN_HUMAN	CALM_HUMAN	Q5VST9	P62158	11448995	UniProt
OBSCN	DEPDC1B	OBSCN_HUMAN	DEP1B_HUMAN	Q5VST9	Q8WUY9	17367534	Reactome
OBSCN	DEPDC7	OBSCN_HUMAN	DEPD7_HUMAN	Q5VST9	Q96QD5	17367534	Reactome
OBSCN	GMIP	OBSCN_HUMAN	GMIP_HUMAN	Q5VST9	Q9P107	17367534	Reactome
OBSCN	HMHA1	OBSCN_HUMAN	HMHA1_HUMAN	Q5VST9	Q92619	17367534	Reactome
OBSCN	KALRN	OBSCN_HUMAN	KALRN_HUMAN	Q5VST9	O60229	17367534	Reactome
OBSCN	RHOT1	OBSCN_HUMAN	MIRO1_HUMAN	Q5VST9	Q8IXI2	20482850	Reactome_Fls
OBSCN	RHOT2	OBSCN_HUMAN	MIRO2_HUMAN	Q5VST9	Q8IXI1	20482850	Reactome_Fls
OBSCN	MYH2	OBSCN_HUMAN	MYH2_HUMAN	Q5VST9	Q9UKX2	20482850;15013951	Reactome_Fls;iRefIndex
OBSCN	MYO9A	OBSCN_HUMAN	MYO9A_HUMAN	Q5VST9	B2RTY4	17367534	Reactome
OBSCN	RACGAP1	OBSCN_HUMAN	RGAP1_HUMAN	Q5VST9	Q9H0H5	17367534	Reactome
OBSCN	RHOBTB2	OBSCN_HUMAN	RHBT2_HUMAN	Q5VST9	Q9BYZ6	20482850	Reactome_Fls
OBSCN	ARHGAP4	OBSCN_HUMAN	RHG04_HUMAN	Q5VST9	P98171	17367534	Reactome
OBSCN	ARHGAP5	OBSCN_HUMAN	RHG05_HUMAN	Q5VST9	Q13017	17367534	Reactome
OBSCN	ARHGAP8	OBSCN_HUMAN	RHG08_HUMAN	Q5VST9	P85298	17367534	Reactome
OBSCN	ARHGAP10	OBSCN_HUMAN	RHG10_HUMAN	Q5VST9	A1A4S6	17367534	Reactome
OBSCN	ARHGAP15	OBSCN_HUMAN	RHG15_HUMAN	Q5VST9	Q53QZ3	17367534	Reactome
OBSCN	ARHGAP17	OBSCN_HUMAN	RHG17_HUMAN	Q5VST9	Q68EM7	17367534	Reactome
OBSCN	ARHGAP18	OBSCN_HUMAN	RHG18_HUMAN	Q5VST9	Q8N392	17367534	Reactome
OBSCN	ARHGAP19	OBSCN_HUMAN	RHG19_HUMAN	Q5VST9	Q14CB8	17367534	Reactome
OBSCN	ARHGAP20	OBSCN_HUMAN	RHG20_HUMAN	Q5VST9	Q9P2F6	17367534	Reactome
OBSCN	ARHGAP22	OBSCN_HUMAN	RHG22_HUMAN	Q5VST9	Q7Z5H3	17367534	Reactome
OBSCN	ARHGAP24	OBSCN_HUMAN	RHG24_HUMAN	Q5VST9	Q8N264	17367534	Reactome
OBSCN	ARHGAP29	OBSCN_HUMAN	RHG29_HUMAN	Q5VST9	Q52LW3	17367534	Reactome
OBSCN	ARHGAP30	OBSCN_HUMAN	RHG30_HUMAN	Q5VST9	Q7Z6I6	17367534	Reactome
OBSCN	ARHGAP31	OBSCN_HUMAN	RHG31_HUMAN	Q5VST9	Q2M1Z3	17367534	Reactome
OBSCN	ARHGAP32	OBSCN_HUMAN	RHG32_HUMAN	Q5VST9	A7KAX9	17367534	Reactome
OBSCN	ARHGAP35	OBSCN_HUMAN	RHG35_HUMAN	Q5VST9	Q9NRY4	17367534	Reactome
OBSCN	ARHGAP36	OBSCN_HUMAN	RHG36_HUMAN	Q5VST9	Q6ZRI8	17367534	Reactome
OBSCN	ARHGAP44	OBSCN_HUMAN	RHG44_HUMAN	Q5VST9	Q17R89	17367534	Reactome
OBSCN	ARHGAP11A	OBSCN_HUMAN	RHGBA_HUMAN	Q5VST9	Q6P4F7	17367534	Reactome
OBSCN	ARHGAP11B	OBSCN_HUMAN	RHGBB_HUMAN	Q5VST9	Q3KRB8	17367534	Reactome
OBSCN	RHOF	OBSCN_HUMAN	RHOF_HUMAN	Q5VST9	Q9HBH0	20482850	Reactome_Fls
OBSCN	RHOJ	OBSCN_HUMAN	RHOJ_HUMAN	Q5VST9	Q9H4E5	20482850	Reactome_Fls
OBSCN	RHOU	OBSCN_HUMAN	RHOU_HUMAN	Q5VST9	Q7L0Q8	20482850;17367534	Reactome_Fls;Reactome
OBSCN	RHOV	OBSCN_HUMAN	RHOV_HUMAN	Q5VST9	Q96L33	20482850;17367534	Reactome_Fls;Reactome
OBSCN	STARD13	OBSCN_HUMAN	STA13_HUMAN	Q5VST9	Q9Y3M8	17367534	Reactome
OBSCN	SYDE1	OBSCN_HUMAN	SYDE1_HUMAN	Q5VST9	Q6ZW31	17367534	Reactome
OBSCN	SYDE2	OBSCN_HUMAN	SYDE2_HUMAN	Q5VST9	Q5VT97	17367534	Reactome
OBSCN	TAGAP	OBSCN_HUMAN	TAGAP_HUMAN	Q5VST9	Q8N103	17367534	Reactome
OBSCN	TTN	OBSCN_HUMAN	TITIN_HUMAN	Q5VST9	Q8WZ42	20482850;11448995	UniProt;Reactome_Fls;APID
OCRL	OBSCN	OCRL_HUMAN	OBSCN_HUMAN	Q01968	Q5VST9	17367534	Reactome
OPHN1	OBSCN	OPHN1_HUMAN	OBSCN_HUMAN	O60890	Q5VST9	17367534	Reactome
PIK3R2	OBSCN	P85B_HUMAN	OBSCN_HUMAN	O00459	Q5VST9	17367534	Reactome
RAC1	OBSCN	RAC1_HUMAN	OBSCN_HUMAN	P63000	Q5VST9	20482850;17367534	Reactome_Fls;Reactome
RAC2	OBSCN	RAC2_HUMAN	OBSCN_HUMAN	P15153	Q5VST9	20482850;17367534	Reactome_Fls;Reactome
RAC3	OBSCN	RAC3_HUMAN	OBSCN_HUMAN	P60763	Q5VST9	20482850;17367534	Reactome_Fls;Reactome
RALBP1	OBSCN	RBP1_HUMAN	OBSCN_HUMAN	Q15311	Q5VST9	17367534	Reactome
RHOBTB1	OBSCN	RHBT1_HUMAN	OBSCN_HUMAN	O94844	Q5VST9	20482850;17367534	Reactome_Fls;Reactome
RHOBTB2	OBSCN	RHBT2_HUMAN	OBSCN_HUMAN	Q9BYZ6	Q5VST9	17367534	Reactome
ARHGAP1	OBSCN	RHG01_HUMAN	OBSCN_HUMAN	Q07960	Q5VST9	17367534	Reactome
ARHGAP6	OBSCN	RHG06_HUMAN	OBSCN_HUMAN	O43182	Q5VST9	17367534	Reactome
DLC1	OBSCN	RHG07_HUMAN	OBSCN_HUMAN	Q96QB1	Q5VST9	17367534	Reactome
ARHGAP9	OBSCN	RHG09_HUMAN	OBSCN_HUMAN	Q9BRR9	Q5VST9	17367534	Reactome
ARHGAP12	OBSCN	RHG12_HUMAN	OBSCN_HUMAN	Q8IWW6	Q5VST9	17367534	Reactome
ARHGAP25	OBSCN	RHG25_HUMAN	OBSCN_HUMAN	P42331	Q5VST9	17367534	Reactome
ARHGAP26	OBSCN	RHG26_HUMAN	OBSCN_HUMAN	Q9UNA1	Q5VST9	17367534	Reactome
ARHGAP39	OBSCN	RHG39_HUMAN	OBSCN_HUMAN	Q9C0H5	Q5VST9	17367534	Reactome
RHOA	OBSCN	RHOA_HUMAN	OBSCN_HUMAN	P61586	Q5VST9	20482850;17367534	Reactome_Fls;Reactome
RHOB	OBSCN	RHOB_HUMAN	OBSCN_HUMAN	P62745	Q5VST9	20482850;17367534	Reactome_Fls;Reactome
RHOC	OBSCN	RHOC_HUMAN	OBSCN_HUMAN	P08134	Q5VST9	20482850;17367534	Reactome_Fls;Reactome
RHOD	OBSCN	RHOD_HUMAN	OBSCN_HUMAN	O00212	Q5VST9	20482850;17367534	Reactome_Fls;Reactome
RHOF	OBSCN	RHOF_HUMAN	OBSCN_HUMAN	Q9HBH0	Q5VST9	17367534	Reactome
RHOG	OBSCN	RHOG_HUMAN	OBSCN_HUMAN	P84095	Q5VST9	20482850;17367534	Reactome_Fls;Reactome
RHOH	OBSCN	RHOH_HUMAN	OBSCN_HUMAN	Q15669	Q5VST9	20482850;17367534	Reactome_Fls;Reactome
RHOJ	OBSCN	RHOJ_HUMAN	OBSCN_HUMAN	Q9H4E5	Q5VST9	17367534	Reactome
ROCK1	OBSCN	ROCK1_HUMAN	OBSCN_HUMAN	Q13464	Q5VST9	17367534	Reactome
ROCK2	OBSCN	ROCK2_HUMAN	OBSCN_HUMAN	O75116	Q5VST9	17367534	Reactome
SRGAP1	OBSCN	SRGP1_HUMAN	OBSCN_HUMAN	Q7Z6B7	Q5VST9	17367534	Reactome
SRGAP2	OBSCN	SRGP2_HUMAN	OBSCN_HUMAN	O75044	Q5VST9	17367534	Reactome
SRGAP3	OBSCN	SRGP3_HUMAN	OBSCN_HUMAN	O43295	Q5VST9	17367534	Reactome
STARD13	OBSCN	STA13_HUMAN	OBSCN_HUMAN	Q9Y3M8	Q5VST9	17367534	Reactome
STARD8	OBSCN	STAR8_HUMAN	OBSCN_HUMAN	Q92502	Q5VST9	17367534	Reactome
TTN	OBSCN	TITIN_HUMAN	OBSCN_HUMAN	Q8WZ42	Q5VST9	20489725;11448995	MINT;iRefIndex
ATM	OXSR1	ATM_HUMAN	OXSR1_HUMAN	Q13315	O95747	17525332	Spike
BMPR1B	OXSR1	BMR1B_HUMAN	OXSR1_HUMAN	O00238	O95747	20482850;15761153;15657099	Reactome_Fls;iRefIndex;APID
CDC5L	OXSR1	CDC5L_HUMAN	OXSR1_HUMAN	Q99459	O95747	20467437	MINT
OXSR1	AIFM1	OXSR1_HUMAN	AIFM1_HUMAN	O95747	O95831	23455922	IntAct
OXSR1	CAB39	OXSR1_HUMAN	CAB39_HUMAN	O95747	Q9Y376	21423148	MINT
OXSR1	MAD2L1	OXSR1_HUMAN	MD2L1_HUMAN	O95747	Q13257	23455922	IntAct
OXSR1	OXSR1	OXSR1_HUMAN	OXSR1_HUMAN	O95747	O95747	17353931;14707132	iRefIndex;IntAct;DIP;APID
OXSR1	PAK1	OXSR1_HUMAN	PAK1_HUMAN	O95747	Q13153	20482850;14707132	Reactome_Fls;iRefIndex
OXSR1	SLC12A1	OXSR1_HUMAN	S12A1_HUMAN	O95747	Q13621	12386165	APID
OXSR1	SLC12A2	OXSR1_HUMAN	S12A2_HUMAN	O95747	P55011	17721439;16669787	Spike;MINT;iRefIndex
OXSR1	SMAD4	OXSR1_HUMAN	SMAD4_HUMAN	O95747	Q13485	15657099	iRefIndex
OXSR1	SMURF1	OXSR1_HUMAN	SMUF1_HUMAN	O95747	Q9HCE7	15761153	iRefIndex
OXSR1	TSC22D4	OXSR1_HUMAN	T22D4_HUMAN	O95747	Q9Y3Q8	15657099	iRefIndex
OXSR1	TGFBR1	OXSR1_HUMAN	TGFR1_HUMAN	O95747	P36897	20482850;15657099	Reactome_Fls;iRefIndex
OXSR1	FTSJ1	OXSR1_HUMAN	TRM7_HUMAN	O95747	Q9UET6	17353931	iRefIndex;IntAct;DIP
OXSR1	WNK4	OXSR1_HUMAN	WNK4_HUMAN	O95747	Q96J92	17721439	MINT;APID
RELL1	OXSR1	RELL1_HUMAN	OXSR1_HUMAN	Q8IUW5	O95747	16389068	iRefIndex
SLC12A1	OXSR1	S12A1_HUMAN	OXSR1_HUMAN	Q13621	O95747	12386165	iRefIndex
SLC12A6	OXSR1	S12A6_HUMAN	OXSR1_HUMAN	Q9UHW9	O95747	12386165	iRefIndex
SMURF1	OXSR1	SMUF1_HUMAN	OXSR1_HUMAN	Q9HCE7	O95747	15761153	APID
SNW1	OXSR1	SNW1_HUMAN	OXSR1_HUMAN	Q13573	O95747	20467437	MINT
SUMO1	OXSR1	SUMO1_HUMAN	OXSR1_HUMAN	P63165	O95747	17549794	iRefIndex
TGFBR1	OXSR1	TGFR1_HUMAN	OXSR1_HUMAN	P36897	O95747	15761153	iRefIndex;APID
FTSJ1	OXSR1	TRM7_HUMAN	OXSR1_HUMAN	Q9UET6	O95747	17353931	iRefIndex;APID
EZR	SCYL3	EZRI_HUMAN	PACE1_HUMAN	P15311	Q8IZE3	15657099;12651155	Spike;iRefIndex;IntAct
LHCGR	SCYL3	LSHR_HUMAN	PACE1_HUMAN	P22888	Q8IZE3	12651155	Spike
SCYL3	CD44	PACE1_HUMAN	CD44_HUMAN	Q8IZE3	P16070	12651155	APID
SCYL3	EZR	PACE1_HUMAN	EZRI_HUMAN	Q8IZE3	P15311	12651155	iRefIndex;IntAct;APID
YWHAE	PAK1	1433E_HUMAN	PAK1_HUMAN	P62258	Q13153	18508856	Interoporc
YWHAG	PAK1	1433G_HUMAN	PAK1_HUMAN	P61981	Q13153	15324660	iRefIndex
CHRNA1	PAK1	ACHA_HUMAN	PAK1_HUMAN	P02708	Q13153	20482850	Reactome_Fls
CHRM1	PAK1	ACM1_HUMAN	PAK1_HUMAN	P11229	Q13153	20482850	Reactome_Fls
ACTA1	PAK1	ACTS_HUMAN	PAK1_HUMAN	P68133	Q13153	9298982;20482850	Reactome_Fls;APID
ACVR1	PAK1	ACVR1_HUMAN	PAK1_HUMAN	Q04771	Q13153	20482850;15761153	Reactome_Fls;APID
AGRN	PAK1	AGRIN_HUMAN	PAK1_HUMAN	O00468	Q13153	20482850	Reactome_Fls
ARHGEF6	PAK1	ARHG6_HUMAN	PAK1_HUMAN	Q15052	Q13153	9659915;21900206;11157752	Spike;MINT
ARHGEF7	PAK1	ARHG7_HUMAN	PAK1_HUMAN	Q14155	Q13153	9726964;16628223;11157752;20936779;16628223;16407834;16101281;12006652;11157752	Spike;MINT;iRefIndex;APID
ATG5	PAK1	ATG5_HUMAN	PAK1_HUMAN	Q9H1Y0	Q13153	17353931	APID
AURKA	PAK1	AURKA_HUMAN	PAK1_HUMAN	O14965	Q13153	20482850	Reactome_Fls
BAD	PAK1	BAD_HUMAN	PAK1_HUMAN	Q92934	Q13153	10611223	APID
BMPR1B	PAK1	BMR1B_HUMAN	PAK1_HUMAN	O00238	Q13153	20482850;15761153;15657099	Reactome_Fls;iRefIndex;APID
BMX	PAK1	BMX_HUMAN	PAK1_HUMAN	P51813	Q13153	20482850	Reactome_Fls
CASP1	PAK1	CASP1_HUMAN	PAK1_HUMAN	P29466	Q13153	15561713	APID
CASP3	PAK1	CASP3_HUMAN	PAK1_HUMAN	P42574	Q13153	20482850	Reactome_Fls
CDK11B	PAK1	CD11B_HUMAN	PAK1_HUMAN	P21127	Q13153	20482850;16413544;12624090	Spike;Reactome_Fls;MINT;iRefIndex;IntAct
CD28	PAK1	CD28_HUMAN	PAK1_HUMAN	P10747	Q13153	17367534	Reactome
CD47	PAK1	CD47_HUMAN	PAK1_HUMAN	Q08722	Q13153	15657099	iRefIndex
CD80	PAK1	CD80_HUMAN	PAK1_HUMAN	P33681	Q13153	17367534	Reactome
CD86	PAK1	CD86_HUMAN	PAK1_HUMAN	P42081	Q13153	17367534	Reactome
CDC42	PAK1	CDC42_HUMAN	PAK1_HUMAN	P60953	Q13153	7744004;20936779;21070974;8107774;20936779;20482850;15657099;12879077;12606577;11157984;10802735	Spike;Reactome_Fls;MINT;MBInfo;iRefIndex;IntAct
CDK2	PAK1	CDK2_HUMAN	PAK1_HUMAN	P24941	Q13153	12176333	Spike
CDK3	PAK1	CDK3_HUMAN	PAK1_HUMAN	Q00526	Q13153	15657099	iRefIndex
CDK5	PAK1	CDK5_HUMAN	PAK1_HUMAN	Q00535	Q13153	20482850;12176334;11604394	Spike;Reactome_Fls;APID
CHEK2	PAK1	CHK2_HUMAN	PAK1_HUMAN	O96017	Q13153	15657099	iRefIndex
CHP1	PAK1	CHP1_HUMAN	PAK1_HUMAN	Q99653	Q13153	9778532;10562284	Spike
CIB1	PAK1	CIB1_HUMAN	PAK1_HUMAN	Q99828	Q13153	16061695	Spike
CPS1	PAK1	CPSM_HUMAN	PAK1_HUMAN	P31327	Q13153	18508856	Interoporc
CRIPAK	PAK1	CRPAK_HUMAN	PAK1_HUMAN	Q8N1N5	Q13153	16278681	iRefIndex;IntAct
CSNK2A1	PAK1	CSK21_HUMAN	PAK1_HUMAN	P68400	Q13153	20482850;10938077	Reactome_Fls;APID
DCC	PAK1	DCC_HUMAN	PAK1_HUMAN	P43146	Q13153	17367534	Reactome
DDX27	PAK1	DDX27_HUMAN	PAK1_HUMAN	Q96GQ7	Q13153	18508856	Interoporc
DMD	PAK1	DMD_HUMAN	PAK1_HUMAN	P11532	Q13153	20482850	Reactome_Fls
DOK2	PAK1	DOK2_HUMAN	PAK1_HUMAN	O60496	Q13153	20482850	Reactome_Fls
DSCAM	PAK1	DSCAM_HUMAN	PAK1_HUMAN	O60469	Q13153	20482850;17367534;15169762	Reactome_Fls;Reactome;iRefIndex
DVL1	PAK1	DVL1_HUMAN	PAK1_HUMAN	O14640	Q13153	12165471	Spike
DYNLL1	PAK1	DYL1_HUMAN	PAK1_HUMAN	P63167	Q13153	21988832	IntAct
EFNB1	PAK1	EFNB1_HUMAN	PAK1_HUMAN	P98172	Q13153	20482850	Reactome_Fls
EFNB2	PAK1	EFNB2_HUMAN	PAK1_HUMAN	P52799	Q13153	20482850	Reactome_Fls
ELF3	PAK1	ELF3_HUMAN	PAK1_HUMAN	P78545	Q13153	17491012	iRefIndex
EPHB2	PAK1	EPHB2_HUMAN	PAK1_HUMAN	P29323	Q13153	20482850	Reactome_Fls
ERBB3	PAK1	ERBB3_HUMAN	PAK1_HUMAN	P21860	Q13153	20482850	Reactome_Fls
ESR1	PAK1	ESR1_HUMAN	PAK1_HUMAN	P03372	Q13153	12374744	iRefIndex;APID
EXOC3	PAK1	EXOC3_HUMAN	PAK1_HUMAN	O60645	Q13153	15657099	iRefIndex
PTK2	PAK1	FAK1_HUMAN	PAK1_HUMAN	Q05397	Q13153	17367534;11278553	Reactome;iRefIndex
FES	PAK1	FES_HUMAN	PAK1_HUMAN	P07332	Q13153	17367534	Reactome
FLNA	PAK1	FLNA_HUMAN	PAK1_HUMAN	P21333	Q13153	20482850;12198493	Reactome_Fls;APID
FMR1	PAK1	FMR1_HUMAN	PAK1_HUMAN	Q06787	Q13153	17592139	Spike
FOXL2	PAK1	FOXL2_HUMAN	PAK1_HUMAN	P58012	Q13153	12560069	APID
FOXO1	PAK1	FOXO1_HUMAN	PAK1_HUMAN	Q12778	Q13153	20482850;10358014	Reactome_Fls;APID
FRS2	PAK1	FRS2_HUMAN	PAK1_HUMAN	Q8WU20	Q13153	12154000	APID
FYN	PAK1	FYN_HUMAN	PAK1_HUMAN	P06241	Q13153	17367534	Reactome
GNB2	PAK1	GBB2_HUMAN	PAK1_HUMAN	P62879	Q13153	18508856	Interoporc
GIT1	PAK1	GIT1_HUMAN	PAK1_HUMAN	Q9Y2X7	Q13153	16628223	Spike;APID
GIT2	PAK1	GIT2_HUMAN	PAK1_HUMAN	Q14161	Q13153	16628223	Spike
GRAP2	PAK1	GRAP2_HUMAN	PAK1_HUMAN	O75791	Q13153	20482850	Reactome_Fls
GRB2	PAK1	GRB2_HUMAN	PAK1_HUMAN	P62993	Q13153	20482850;17367534;12522133	Spike;Reactome_Fls;Reactome
HGS	PAK1	HGS_HUMAN	PAK1_HUMAN	O14964	Q13153	16713569;15657099;11397816	Spike;iRefIndex
HSP90AA1	PAK1	HS90A_HUMAN	PAK1_HUMAN	P07900	Q13153	20936779;17367534	Reactome;IntAct
HSP90AB1	PAK1	HS90B_HUMAN	PAK1_HUMAN	P08238	Q13153	17367534	Reactome
IKBKE	PAK1	IKKE_HUMAN	PAK1_HUMAN	Q14164	Q13153	17353931	iRefIndex;APID
ITGA1	PAK1	ITA1_HUMAN	PAK1_HUMAN	P56199	Q13153	20482850	Reactome_Fls
ITGB1	PAK1	ITB1_HUMAN	PAK1_HUMAN	P05556	Q13153	20482850	Reactome_Fls
KALRN	PAK1	KALRN_HUMAN	PAK1_HUMAN	O60229	Q13153	20482850	Reactome_Fls
PRKG1	PAK1	KGP1_HUMAN	PAK1_HUMAN	Q13976	Q13153	16490784	iRefIndex
PRKCD	PAK1	KPCD_HUMAN	PAK1_HUMAN	Q05655	Q13153	20482850;16033904	Reactome_Fls;APID
PKLR	PAK1	KPYR_HUMAN	PAK1_HUMAN	P30613	Q13153	12006652	APID
LAMA1	PAK1	LAMA1_HUMAN	PAK1_HUMAN	P25391	Q13153	20482850	Reactome_Fls
LAMA2	PAK1	LAMA2_HUMAN	PAK1_HUMAN	P24043	Q13153	20482850	Reactome_Fls
LAMA5	PAK1	LAMA5_HUMAN	PAK1_HUMAN	O15230	Q13153	20482850	Reactome_Fls
LAMB1	PAK1	LAMB1_HUMAN	PAK1_HUMAN	P07942	Q13153	20482850	Reactome_Fls
LAMB2	PAK1	LAMB2_HUMAN	PAK1_HUMAN	P55268	Q13153	20482850	Reactome_Fls
LAMC1	PAK1	LAMC1_HUMAN	PAK1_HUMAN	P11047	Q13153	20482850	Reactome_Fls
LAT	PAK1	LAT_HUMAN	PAK1_HUMAN	O43561	Q13153	20482850	Reactome_Fls
LCK	PAK1	LCK_HUMAN	PAK1_HUMAN	P06239	Q13153	17367534	Reactome
LIMK1	PAK1	LIMK1_HUMAN	PAK1_HUMAN	P53667	Q13153	20482850;17367534;10559936	Reactome_Fls;Reactome;MBInfo
MAP3K10	PAK1	M3K10_HUMAN	PAK1_HUMAN	Q02779	Q13153	20482850	Reactome_Fls
MAP3K12	PAK1	M3K12_HUMAN	PAK1_HUMAN	Q12852	Q13153	20482850	Reactome_Fls
MBP	PAK1	MBP_HUMAN	PAK1_HUMAN	P02686	Q13153	20482850;14579272	Reactome_Fls;iRefIndex
NF2	PAK1	MERL_HUMAN	PAK1_HUMAN	P35240	Q13153	21481793;15657099;14580336	iRefIndex;IntAct;APID
MAPK1	PAK1	MK01_HUMAN	PAK1_HUMAN	P28482	Q13153	20482850	Reactome_Fls
MAPK3	PAK1	MK03_HUMAN	PAK1_HUMAN	P27361	Q13153	20482850	Reactome_Fls
MAPK8	PAK1	MK08_HUMAN	PAK1_HUMAN	P45983	Q13153	17367534	Reactome
MAP2K1	PAK1	MP2K1_HUMAN	PAK1_HUMAN	Q02750	Q13153	9351825;20482850	Reactome_Fls;APID
MAP2K2	PAK1	MP2K2_HUMAN	PAK1_HUMAN	P36507	Q13153	20482850	Reactome_Fls
MAP2K7	PAK1	MP2K7_HUMAN	PAK1_HUMAN	O14733	Q13153	20482850	Reactome_Fls
MUSK	PAK1	MUSK_HUMAN	PAK1_HUMAN	O15146	Q13153	20482850	Reactome_Fls
MYLK	PAK1	MYLK_HUMAN	PAK1_HUMAN	Q15746	Q13153	10092231	APID
